name,roomname,homepage,location,maxprice,minprice,price,people,ranking,time,info_bathroom,info_bedroom,info_bogcheung,info_caravan,info_cook,info_crushedstone,info_deck,info_doubleroom,info_familyroom,info_glamping,info_grass,info_menonly,info_oceanview,info_ondolroom,info_organization,info_partyroom,info_pension,info_poolvilla,info_privatebbq,info_privatehouse,info_singlebed,info_spa,info_terrace,info_twinbed,info_unisex,info_womenonly,visitor_bathroom,visitor_bbq,visitor_bed,visitor_breakfast,visitor_bug,visitor_child,visitor_clean,visitor_concept,visitor_electricity,visitor_entertainment,visitor_facility,visitor_goodprice,visitor_hotwater,visitor_interior,visitor_kind,visitor_maintainance,visitor_mannertime,visitor_nearby,visitor_noise,visitor_parking,visitor_party,visitor_pet,visitor_photo,visitor_publictransport,visitor_rest,visitor_shade,visitor_sink,visitor_temperature,visitor_view,visitor_waterplay,visitor_wide,visitor_worthy
산으로 간 니모 글램핑&오토캠핑장,[니모]*캠핑1단 (2박우선)* 1~2인 전용/파쇄석,http://www.nimocamp.com/,경기 가평군 조종면 연인산로 670-321,,,"55,000원","기준 2인 (최대 2인)
2박 이상 예약 시 추가 1박 당 10,000원 할인",4.53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,2,2,0,0,3,1,1,0
산으로 간 니모 글램핑&오토캠핑장,[니모]*캠핑1단 (2박우선)* 1~2인 전용/파쇄석,http://www.nimocamp.com/,경기 가평군 조종면 연인산로 670-321,,,"55,000원","기준 2인 (최대 2인)
2박 이상 예약 시 추가 1박 당 10,000원 할인",4.53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,2,2,0,0,3,1,1,0
민트글램핑,민트글램핑 [1번~21번 랜덤배정],http://mintcamping.com/,경기 포천시 이동면 금강로 5846 경기 포천시 이동면 도평리 368-13,직접,가서,수정,"기준 2인 (최대 4인)
2박 이상 예약 시 추가 1박 당 10,000원 할인",4.96,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,305,282,0,0,81,0,578,0,0,0,0,0,310,0,0,303,192,0,0,263,0,0,120,0,169,47,205,0,201,311,59,0
민트글램핑,라벤더글램핑 [1번~7번 랜덤배정],http://mintcamping.com/,경기 포천시 이동면 금강로 5846 경기 포천시 이동면 도평리 368-13,직접,가서,수정,"기준 2인 (최대 4인)
2박 이상 예약 시 추가 1박 당 10,000원 할인",4.96,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,172,0,0,44,0,322,0,0,0,0,0,142,0,1,196,105,0,0,110,0,0,74,0,126,49,101,0,123,132,34,0
민트글램핑,당일글램핑 [랜덤배정],http://mintcamping.com/,경기 포천시 이동면 금강로 5846 경기 포천시 이동면 도평리 368-13,,,,기준 2인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25,49,0,0,14,0,82,0,0,0,0,0,43,0,0,42,15,0,0,47,0,0,14,0,29,12,31,0,21,52,8,0
핀란드캠핑성 글램핑,당일치기,http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,,,"85,000원",기준 2인 (최대 4인),4.7,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,1,0,9,0,0,0,0,0,9,0,0,3,0,0,0,2,0,0,4,0,5,0,3,0,3,8,1,0
핀란드캠핑성 글램핑,대형1(계곡뷰X),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"350,000원","179,000원",,기준 4인 (최대 6인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,5,0,0,0,0,0,8,0,0,1,2,0,0,3,0,0,2,0,4,0,2,0,2,5,0,0
핀란드캠핑성 글램핑,대형2(계곡뷰X),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"350,000원","179,000원",,기준 4인 (최대 6인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
핀란드캠핑성 글램핑,대형3(계곡뷰X),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"370,000원","159,000원",,기준 4인 (최대 6인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
핀란드캠핑성 글램핑,대형4(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"350,000원","179,000원",,기준 4인 (최대 6인),4.62,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,1,0,16,0,0,0,0,0,11,0,0,5,6,0,0,5,0,0,3,0,8,2,4,0,9,10,0,0
핀란드캠핑성 글램핑,계곡1(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,3,0,0,0,0,0,5,0,0,2,1,0,0,5,0,0,0,0,3,0,0,0,4,5,0,0
핀란드캠핑성 글램핑,계곡2(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,4,0,0,0,0,0,5,0,0,3,4,0,0,3,0,0,1,0,2,2,0,0,5,4,0,0
핀란드캠핑성 글램핑,계곡3(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,2,0,1,0,4,2,0,0
핀란드캠핑성 글램핑,계곡4(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,5,0,0,1,4,0,0,1,0,0,2,0,4,1,0,0,6,3,0,0
핀란드캠핑성 글램핑,계곡5(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,9,0,0,0,1,0,0,2,0,0,1,0,7,0,2,0,6,2,0,0
핀란드캠핑성 글램핑,계곡6(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,0,0,3,6,0,0,3,0,0,1,0,1,0,0,0,1,4,0,0
핀란드캠핑성 글램핑,계곡7(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,4,0,0,2,4,0,0,4,0,0,1,0,2,0,2,0,5,2,1,0
핀란드캠핑성 글램핑,계곡8(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,6,0,0,0,0,0,6,0,0,3,4,0,0,5,0,0,3,0,3,0,2,0,6,10,1,0
핀란드캠핑성 글램핑,계곡9(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,1,0
핀란드캠핑성 글램핑,계곡10(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
핀란드캠핑성 글램핑,계곡11(계곡뷰),http://핀란드캠핑성.kr,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,"320,000원","129,000원",,기준 2인 (최대 4인),4.72,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑1*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.61,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,2,0,18,0,0,0,0,0,13,0,0,8,3,0,0,8,0,0,5,0,8,1,12,0,5,1,0,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑2*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.76,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,6,0,22,0,0,0,0,0,14,0,0,15,1,0,0,11,0,0,4,0,9,0,10,0,5,3,1,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑3*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.79,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,14,0,0,1,0,26,0,0,0,0,0,18,0,0,19,4,0,0,19,0,0,9,0,15,0,21,0,7,3,2,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑4*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.56,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,1,0,18,0,0,0,0,0,12,0,0,11,3,0,0,6,0,0,1,0,6,0,10,0,2,0,1,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑5* 공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.74,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,17,0,0,0,0,0,11,0,0,9,1,0,0,5,0,0,3,0,11,1,13,0,0,2,2,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑6*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.65,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,2,0,19,0,0,0,0,0,11,0,0,12,1,0,0,9,0,0,2,0,7,0,12,0,2,1,2,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑7*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.75,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,4,0,26,0,0,0,0,0,15,0,0,16,1,0,0,10,0,1,4,0,11,0,18,0,0,3,2,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑8*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.7,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,2,0,15,0,0,0,0,0,11,0,0,6,2,0,0,7,0,1,3,0,7,0,8,1,3,1,0,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑9*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.71,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,6,0,28,0,0,0,0,0,17,0,0,10,9,0,0,13,0,0,7,0,5,0,21,0,2,2,1,0
달빛애견글램핑 럭셔리수영장,[달빛]*달빛글램핑10*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.8,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,4,0,19,0,0,0,0,0,11,0,0,17,3,0,0,15,0,0,11,0,11,0,20,0,1,4,3,0
달빛애견글램핑 럭셔리수영장,[달빛] *별빛글램핑1*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.77,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,7,0,36,0,0,0,0,0,19,0,0,18,4,0,0,16,0,0,2,0,16,0,20,0,5,1,0,0
달빛애견글램핑 럭셔리수영장,[달빛] *별빛글램핑2*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.72,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,19,0,0,3,0,25,0,0,0,0,0,16,0,0,18,5,0,0,11,0,0,3,0,12,1,19,0,4,3,3,0
달빛애견글램핑 럭셔리수영장,[달빛] *별빛글램핑3*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.68,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,3,0,37,0,0,0,0,0,25,0,0,29,2,0,0,18,0,0,9,0,20,1,25,0,10,1,4,0
달빛애견글램핑 럭셔리수영장,[달빛] *별빛글램핑4*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.82,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,2,0,17,0,0,0,0,0,15,0,0,15,6,0,0,17,0,0,3,0,11,0,12,0,5,2,4,0
달빛애견글램핑 럭셔리수영장,[달빛] *별빛글램핑5*공용샤워실/화장실,https://moonlight.campingt.me/,경기 포천시 일동면 사기막길 67-6,"239,000원","89,000원",,기준 2인 (최대 6인),4.75,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,4,0,16,0,0,0,0,0,17,0,0,11,4,0,0,12,0,0,2,0,8,0,13,0,3,2,3,0
달빛정원글램핑&카라반,카라반1(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,14,0,0,0,0,0,6,0,0,3,4,0,0,8,0,0,2,0,11,0,3,0,4,0,1,0
달빛정원글램핑&카라반,카라반2(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,8,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,2,0,6,0,1,0,5,0,2,0
달빛정원글램핑&카라반,카라반3(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,9,0,0,0,0,0,5,0,0,1,8,0,0,5,0,0,2,0,6,0,2,0,1,0,1,0
달빛정원글램핑&카라반,카라반4(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,6,0,0,0,0,0,0,0,0,1,6,0,0,8,0,0,3,0,4,0,1,0,1,0,2,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
달빛정원글램핑&카라반,카라반5(가족동),http://moonglamping.co.kr,경기 가평군 설악면 가일리 234,"298,000원","118,000원",,기준 3인 (최대 4인),4.96,"영업시간
입실 15:00퇴실 11:00",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0
파인벨리 럭셔리 글램핑 1호점,1호점VIP글램핑 [숙박],http://p-valley.kr,경기 포천시 화현면 봉화로 315-78,"279,000원","60,000원",,기준 2인 (최대 4인),4.81,"영업시간
입실 15:00퇴실 11:00",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100,30,121,0,1,127,193,0,0,47,1,0,0,93,195,0,0,0,62,15,0,0,164,0,163,0,0,176,155,47,0,23
